annotation_id,persona_id,image_id,predicted_sentiment,caption_topic,just_topic
p34de59ec_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,34de59ec-9db8-494a-bb8a-9b48d6cae359,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,48,148
p34de59ec_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,34de59ec-9db8-494a-bb8a-9b48d6cae359,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,84,160
p34de59ec_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,34de59ec-9db8-494a-bb8a-9b48d6cae359,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,-1,1
p351aafe1_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,20,-1
p351aafe1_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,116,29
p351aafe1_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,33,-1
p351aafe1_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,12,-1
p351aafe1_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,SlightlyPositive,40,-1
p351aafe1_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,SlightlyNegative,109,68
p351aafe1_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Neutral,46,173
p351aafe1_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,148,-1
p351aafe1_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,SlightlyPositive,136,2
p351aafe1_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,202,-1
p351aafe1_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,SlightlyPositive,143,-1
p351aafe1_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,-1,70
p351aafe1_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,3,-1
p351aafe1_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,10,20
p351aafe1_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,103,25
p351aafe1_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,29,84
p351aafe1_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,211,-1
p351aafe1_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,32,-1
p351aafe1_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,39,85
p351aafe1_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,SlightlyPositive,-1,91
p351aafe1_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,37,-1
p351aafe1_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,190,-1
p351aafe1_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,98,-1
p351aafe1_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,213,-1
p351aafe1_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,189,156
p351aafe1_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,-1,59
p351aafe1_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,68,-1
p351aafe1_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,22,-1
p351aafe1_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,192,-1
p351aafe1_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,42,123
p351aafe1_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,28,111
p351aafe1_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,4,178
p351aafe1_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,44,147
p351aafe1_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,SlightlyNegative,219,-1
p351aafe1_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,-1,74
p351aafe1_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,49,-1
p351aafe1_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,-1,-1
p351aafe1_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,3
p351aafe1_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,124,-1
p351aafe1_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Neutral,-1,9
p351aafe1_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,-1,169
p351aafe1_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,13,144
p351aafe1_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,SlightlyNegative,128,111
p351aafe1_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,144,119
p351aafe1_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,SlightlyPositive,97,16
p351aafe1_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,41,-1
p351aafe1_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,71,94
p351aafe1_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,167,-1
p351aafe1_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,221,37
p351aafe1_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,85,117
p353775f6_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,-1,74
p353775f6_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,-1,115
p353775f6_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,-1,33
p353775f6_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,40,-1
p353775f6_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,SlightlyPositive,76,-1
p353775f6_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Neutral,99,-1
p353775f6_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Neutral,18,145
p353775f6_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,129,43
p353775f6_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,SlightlyPositive,95,2
p353775f6_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,62,58
p353775f6_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,SlightlyPositive,82,-1
p353775f6_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,59,-1
p353775f6_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,3,-1
p353775f6_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,26,53
p353775f6_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,103,25
p353775f6_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,29,96
p353775f6_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,-1,-1
p353775f6_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,-1,47
p353775f6_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,39,49
p353775f6_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,SlightlyPositive,-1,-1
p353775f6_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,37,-1
p353775f6_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,86,162
p353775f6_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,98,42
p353775f6_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,213,-1
p353775f6_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,94,-1
p353775f6_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,134,116
p353775f6_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,68,35
p353775f6_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,22,-1
p353775f6_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,19,-1
p353775f6_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,228,0
p353775f6_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,106,172
p353775f6_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,21,178
p353775f6_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,44,-1
p353775f6_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,SlightlyNegative,-1,13
p353775f6_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,81,-1
p353775f6_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,49,79
p353775f6_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,51,-1
p353775f6_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,43,3
p353775f6_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,117,-1
p353775f6_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Neutral,170,9
p353775f6_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,5,57
p353775f6_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,6,-1
p353775f6_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,-1,71
p353775f6_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,45,-1
p353775f6_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Neutral,-1,-1
p353775f6_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,100,-1
p353775f6_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,-1,94
p353775f6_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,48,11
p353775f6_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,-1,-1
p353775f6_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,353775f6-7004-43ee-8bdf-8d81a7dfaa0e,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,85,92
p3572c0c5_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,61,-1
p3572c0c5_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,65,-1
p3572c0c5_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,-1,63
p3572c0c5_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,-1,172
p3572c0c5_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Neutral,11,46
p3572c0c5_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,SlightlyNegative,25,-1
p3572c0c5_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Neutral,87,14
p3572c0c5_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,89,114
p3572c0c5_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,SlightlyPositive,-1,142
p3572c0c5_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,54,22
p3572c0c5_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,SlightlyPositive,-1,-1
p3572c0c5_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,133,-1
p3572c0c5_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,15,61
p3572c0c5_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,224,151
p3572c0c5_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,3572c0c5-beab-4027-94b7-0295c019d4f2,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,1,-1
